Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "MadMarx"-"0", 5210, 692.826383652612, 130, 1037.22909143173, 0, 0, 0, 2014-10-07
2, "peterwiggin"-"0", 2547, 589.906865807167, 81, 589.906865807167, 2, 1, 46.6394841198103, 2014-11-03
3, "The Hanged Man"-"0", 16970, 579.336451050431, 53, 579.336451050431, 2, 1, 47.2801153171881, 2014-11-03
4, "SplitDiplomat"-"0", 36887, 551.673045708728, 989, 627.042604982758, -1, 1, -3.71258683936571, 2014-11-30
5, "LeonTrotsky"-"0", 48514, 546.90411241613, 72, 546.90411241613, Re-Entry, Re-Entry, Re-Entry, 2014-11-27
6, "uclabb"-"0", 5775, 506.960466012173, 118, 536.454289206906, 0, 0, 0, 2014-07-12
7, "VillageIdiot"-"0", 44663, 491.027787118703, 27, 491.027787118703, 0, 0, 0, 2014-10-31
8, "CSteinhardt"-"0", 43811, 483.742187188522, 184, 483.742187188522, Re-Entry, Re-Entry, Re-Entry, 2014-11-20
9, "Attavior"-"0", 15485, 474.873528305327, 127, 494.802096979276, -1, 1, -5.45684389195833, 2014-11-16
10, "MKECharlie"-"0", 23113, 465.008332471105, 29, 465.008332471105, 4, 1, 34.2857142857143, 2014-11-03
11, "gantz"-"0", 21124, 462.195649548024, 109, 462.468760202606, 0, 0, 0, 2014-10-23
12, "seth24c"-"0", 43472, 458.795679703115, 358, 508.262703315378, -2, 7, -9.39725119535774, 2014-11-26
13, "Gen. Lee"-"0", 46077, 457.210555634387, 282, 496.813398844047, -1, 0, 0, 2014-07-30
14, "Barn3tt"-"0", 20728, 446.459402823624, 788, 588.75947967571, -5, 5, -26.3826696703449, 2014-11-25
15, "ckroberts"-"0", 40293, 432.729493229693, 101, 435.981625320607, 1, 1, 9.96351016536693, 2014-11-03
16, "Darwyn"-"0", 3410, 424.195360095964, 57, 451.624270475061, -1, 0, 0, 2014-10-23
17, "Yonni"-"0", 33239, 421.915101754587, 83, 474.606060284085, -4, 1, -25.5706122275507, 2014-11-03
18, "Tusky McMammoth"-"0", 21438, 419.676091807791, 51, 419.676091807791, -1, 0, 0, 2014-09-29
19, "Socrates Dissatisfied"-"0", 43770, 415.570882494217, 52, 418.801512529028, 0, 2, 7.57700017302056, 2014-11-13
20, "el_maestro"-"0", 5046, 408.974561874806, 58, 441.106191005248, -2, 0, 0, 2014-10-11
21, "President Eden"-"0", 25958, 407.957349584252, 388, 639.095408527197, 0, 1, 11.4648522044846, 2014-11-03
22, "Octavious"-"0", 23277, 401.688806475444, 100, 401.688806475444, -2, 0, 0, 2014-07-15
23, "Hellenic Riot"-"0", 23172, 389.119893488855, 150, 485.90342681144, -1, 1, -1.62753979206167, 2014-11-13
24, "rhydon"-"0", 17621, 374.467492402521, 154, 380.490158835344, 0, 1, 12.470561934281, 2014-11-25
25, "Maettu"-"0", 29432, 374.283288910267, 64, 379.70768440172, 4, 4, 19.1411844318166, 2014-11-25
26, "superchunk"-"0", 10246, 373.054388158103, 95, 391.823701729008, -3, 1, 3.62061224218053, 2014-11-05
27, "mcbigski"-"0", 36146, 361.337301041539, 149, 381.099334617056, -2, 0, 0, 2014-10-24
28, "drano019"-"0", 18232, 360.98001050909, 53, 360.98001050909, -2, 0, 0, 2014-09-21
29, "KingJohnII"-"0", 38940, 358.170455715043, 80, 375.587211844864, -2, 0, 0, 2014-10-28
30, "ghug"-"0", 37168, 355.565650726635, 150, 383.668419893713, 5, 1, 17.2184009292634, 2014-11-18
31, "Jacob"-"0", 9013, 355.382697830136, 51, 466.595787476994, -3, 0, 0, 2014-10-23
32, "Dunecat"-"0", 11650, 353.758615047256, 73, 353.758615047256, -2, 0, 0, 2014-10-15
33, "Wyludniacz"-"0", 45284, 352.827959364733, 32, 352.827959364733, -2, 0, 0, 2014-09-13
34, "Sh@dow"-"0", 64428, 340.983159701129, 43, 345.781128733854, 9, 13, 27.2243787862107, 2014-11-29
35, "Macchiavelli"-"0", 31187, 336.957064318804, 113, 359.030531639277, 2, 2, 4.13207238097147, 2014-11-28
36, "jmeyersd"-"0", 21355, 335.406988113718, 427, 418.208826350328, 0, 0, 0, 2014-06-15
37, "sean"-"0", 4029, 331.341900961009, 77, 404.67008111288, 5, 2, 14.9744334136021, 2014-11-24
38, "Sylvania"-"0", 5359, 319.151372898742, 61, 319.151372898742, 12, 3, 11.9140969554771, 2014-11-27
39, "rdrivera2005"-"0", 16691, 317.611644161039, 221, 489.208735076092, 0, 7, -7.78623366315554, 2014-11-25
40, "abgemacht"-"0", 4946, 315.87748521427, 114, 318.128378186507, 5, 3, 3.96984112319956, 2014-11-19
41, "kostas71"-"0", 11917, 315.23296010745, 250, 350.567598717091, 13, 3, 10.4645198238887, 2014-11-24
42, "Fairfax"-"0", 46314, 314.743546827487, 262, 329.827507992526, 18, 2, 14.5459745651486, 2014-11-08
43, "Antracia"-"0", 23415, 313.444071169146, 349, 313.444071169146, 6, 1, 4.12853437969613, 2014-11-03
44, "ag7433"-"0", 10347, 311.077988733456, 93, 430.501938908794, -3, 2, -6.20624922626024, 2014-11-19
45, "josunice"-"0", 27863, 311.017478707717, 156, 353.472927672121, 2, 0, 0, 2014-09-03
46, "Sven"-"0", 16385, 310.208804717349, 45, 326.481674011788, 2, 0, 0, 2014-10-30
47, "mdruskin"-"0", 5221, 306.986743764093, 22, 328.524702835098, 4, 0, 0, 2014-06-03
48, "Bugger"-"0", 5349, 306.418855732174, 42, 322.131506550312, 4, 0, 0, 2014-10-15
49, "jacobcfries"-"0", 40537, 306.125598377056, 69, 306.125598377056, 4, 0, 0, 2014-07-11
50, "Imhotep"-"0", 42369, 304.475803889629, 32, 322.928882913243, 5, 0, 0, 2014-10-15
51, "josemurc"-"0", 17667, 304.111358344712, 201, 318.9976591619, 5, 0, 0, 2014-10-19
52, "Troodonte"-"0", 12416, 302.928880799619, 178, 369.175020951259, 5, 3, 0.563865565964591, 2014-11-17
53, "NoFog"-"0", 38917, 302.251621762141, 115, 314.254772553739, 5, 0, 0, 2014-06-14
54, "Ogion"-"0", 58511, 302.173188842653, 92, 341.937852432584, -16, 5, -30.0647938984764, 2014-11-25
55, "Nikola Maric Eto"-"0", 49036, 301.147574725149, 159, 333.871214202633, -15, 18, -19.0753902031813, 2014-11-30
56, "flc64"-"0", 37834, 297.125392888769, 106, 298.686872246084, 7, 3, 3.76705651054698, 2014-11-24
57, "Asian Knight"-"0", 7497, 294.169597764827, 38, 308.805570127741, 5, 0, 0, 2014-10-29
58, "guak"-"0", 30256, 294.048578020923, 403, 342.893936958999, -12, 4, -17.4204593695053, 2014-11-25
59, "Partysane"-"0", 41415, 292.943739040738, 696, 372.520002315903, 6, 4, 1.12144049123492, 2014-11-25
60, "Tru Ninja"-"0", 10675, 291.103285374027, 65, 320.919630182534, 6, 1, 2.45663618516778, 2014-11-08
61, "Gerry"-"0", 46521, 290.408943906484, 198, 300.901953819724, 9, 1, 6.91671050656919, 2014-11-11
62, "Kamen"-"0", 18408, 288.90929412817, 111, 333.303755506033, -18, 8, -24.0090599779256, 2014-11-25
63, "PSMongoose"-"0", 36134, 285.833352714444, 99, 285.833352714444, 5, 0, 0, 2014-08-07
64, "y2kjbk"-"0", 46594, 283.024152339241, 208, 327.597176386708, -3, 5, -12.8037932652149, 2014-11-25
65, "quarryman"-"0", 44661, 280.113996055197, 230, 286.448212230831, 7, 0, 0, 2014-10-03
66, "Rhinos"-"0", 58143, 279.301809547494, 81, 313.991743393107, 5, 1, -0.97386523802777, 2014-11-01
67, "Yaleunc"-"0", 52728, 277.953774146112, 242, 285.907567485751, 17, 13, 13.6465728322553, 2014-11-26
68, "Wotan"-"0", 7046, 275.273529148965, 20, 288.766476818693, 6, 1, -3.05609850032835, 2014-11-07
69, "tcdix1"-"0", 48426, 272.015949251656, 54, 275.419168531983, 7, 0, 0, 2014-10-29
70, "tektelmektel"-"0", 22595, 271.428580190428, 366, 314.899554004204, 10, 8, 3.44421145364885, 2014-11-28
71, "WarLegend"-"0", 37569, 269.994220618, 82, 401.876731529784, -4, 1, -16.3632860980606, 2014-11-03
72, "Thechosen41"-"0", 50193, 269.910647481214, 79, 270.858538202688, 6, 1, -0.947890721474096, 2014-11-24
73, "Zmaj"-"0", 43830, 267.610325739624, 528, 274.908000731847, 68, 67, 38.0417776804757, 2014-11-30
74, "TheReinvented"-"0", 64275, 266.167014924632, 49, 266.167014924632, 109, 6, 56.9615807963737, 2014-11-23
75, "Marz"-"0", 63773, 265.575039582022, 55, 283.017336246156, 139, 9, 68.0535909017153, 2014-11-30
76, "Danaman"-"0", 15460, 264.910777779057, 171, 307.305289985158, -7, 4, -20.6572586135782, 2014-11-24
77, "emfries"-"1", 36954, 264.620757447102, 143, 291.531761623152, -4, 3, -15.0764868095863, 2014-11-21
78, "murraysheroes"-"0", 50895, 264.575917983172, 40, 280.610822103364, 5, 0, 0, 2014-10-31
79, "Korba"-"0", 47658, 263.899754957319, 31, 265.227287013639, Re-Entry, Re-Entry, Re-Entry, 2014-11-23
80, "kramerkov18"-"0", 48969, 262.696752867605, 48, 276.671662690346, 6, 0, 0, 2014-09-11
81, "`ZaZaMaRaNDaBo`"-"0", 16392, 262.587402605522, 157, 334.324024045687, 6, 0, 0, 2014-09-28
82, "Tantris"-"0", 16909, 262.181264925265, 94, 269.774848831473, 3, 1, -0.901448107120359, 2014-11-13
83, "Ayreon"-"0", 21834, 261.510035333223, 172, 330.397284704128, -2, 5, -5.43122615738014, 2014-11-16
84, "jmbostwick"-"0", 44387, 260.666666814536, 199, 334.391954414449, -20, 2, -32.553412935516, 2014-11-03
85, "gryncat"-"0", 4087, 260.274111182781, 57, 344.123435653442, 4, 0, 0, 2014-10-08
86, "Per Olander"-"0", 28893, 259.534808716854, 107, 275.634382181154, 4, 0, 0, 2014-09-21
87, "The Czech"-"0", 17724, 259.085112129862, 1962, 402.598605549087, 18, 17, 8.9554233045526, 2014-11-30
88, "Zarathustra"-"0", 4825, 258.510435622643, 39, 273.651143784659, 4, 0, 0, 2014-10-19
89, "Jesper0228"-"0", 8737, 258.084450053337, 86, 294.548442873832, 4, 0, 0, 2014-07-01
90, "ryanrogers"-"0", 39770, 256.476038008414, 254, 339.672827814551, 5, 0, 0, 2014-09-06
91, "Crazy Anglican"-"0", 15340, 256.37117599253, 91, 271.943660713072, -14, 2, -15.5724847205418, 2014-11-24
92, "lambda"-"0", 58210, 256.291464744576, 173, 366.983373095372, 50, 14, 26.9610912750628, 2014-11-30
93, "yassem"-"0", 41088, 255.746048157515, 111, 265.482648277007, 3, 0, 0, 2014-06-18
94, "Lando Calrissian"-"0", 19131, 254.182578025923, 1342, 401.802408769655, 3, 4, -0.263773927252686, 2014-11-21
95, "shield"-"0", 44565, 253.416962582137, 92, 270.705725823146, 3, 0, 0, 2014-06-14
96, "ccga4"-"0", 50681, 253.037630458421, 209, 280.353654128511, 3, 0, 0, 2014-08-20
97, "PiC"-"0", 40784, 252.277691658131, 120, 254.720378251009, 15, 7, 6.91228746445736, 2014-11-14
98, "samboland"-"0", 36503, 251.758625060115, 57, 260.486841558497, 2, 0, 0, 2014-07-19
99, "Kearns892"-"0", 11488, 251.569089315899, 22, 251.569089315899, 2, 0, 0, 2014-08-28
100, "goldfinger0303"-"0", 28372, 251.513232842413, 103, 325.165657952146, -18, 1, -14.0313242035383, 2014-11-15
101, "Chief HusksCorn"-"0", 23477, 251.447397035092, 187, 265.392787829775, 1, 0, 0, 2014-08-22
102, "Ethanol"-"0", 14084, 251.415032093421, 52, 294.492539916793, 1, 0, 0, 2014-07-05
103, "McFly"-"0", 60809, 250.437014042244, 20, 250.437014042244, 94, 2, 46.5324570023858, 2014-11-05
104, "Raffy"-"0", 30539, 249.411504470711, 92, 261.808030383498, 2, 0, 0, 2014-08-26
105, "HalberMensch"-"0", 31543, 249.283189396054, 57, 249.283189396054, 3, 0, 0, 2014-08-19
106, "dipplayer2004"-"0", 36056, 247.940678686605, 71, 263.734859784351, -15, 2, -10.6170939625906, 2014-11-08
107, "damian"-"0", 8938, 247.342786108353, 112, 336.788465608898, 0, 2, -1.99338226076335, 2014-11-26
108, "Victorious"-"0", 29940, 246.811094354179, 141, 251.456938577972, 2, 1, -0.168371184828629, 2014-11-17
109, "Tom Bombadil"-"0", 25560, 246.253683493333, 77, 383.547222091135, 2, 0, 0, 2014-09-29
110, "Hazel-Rah"-"0", 52211, 244.484709658893, 40, 244.484709658893, 7, 1, 3.31913910681936, 2014-11-18
111, "Blue Baboon"-"0", 59412, 244.084091535403, 52, 249.261619069619, -2, 2, -4.34048034905129, 2014-11-21
112, "nmpolo"-"0", 59792, 244.076244899489, 30, 244.076244899489, 1, 0, 0, 2014-10-31
