Rank, Player, PlayerID, Peak Ghost Rating
1, "MadMarx"-"0", 5210, 510.968140961031
2, "Silver Wolf"-"0", 7150, 398.996849843562
3, "Dejan0707"-"0", 24139, 393.909577573779
4, "Babak"-"0", 11051, 360.847535764748
5, "djbent"-"0", 11891, 343.882995145273
6, "TheWizard"-"0", 10873, 333.153434278379
7, "Crazyter"-"0", 15679, 329.575407713702
8, "sswang"-"0", 7490, 313.037981041303
9, "Perry6006"-"0", 17783, 293.982592180678
10, "martinck1"-"0", 19489, 284.092607970158
11, "rdrivera2005"-"0", 16691, 263.823296054411
12, "Ebay"-"0", 25953, 262.393910964156
13, "BoG75"-"0", 3514, 258.386491427076
14, "Tom Bombadil"-"0", 25560, 255.334323480327
15, "Braveheart"-"0", 4010, 248.929265487895
16, "cgwhite32"-"0", 3927, 243.867584245155
17, "Laoban"-"0", 10545, 243.10813018885
18, "Thucydides"-"0", 4102, 241.336834792035
19, "Akroma"-"0", 8566, 238.205359927899
20, "President Eden"-"0", 25958, 237.498498466768
21, "stratagos"-"0", 8290, 235.806125835517
22, "MarekP"-"0", 2560, 232.553856069141
23, "BESM"-"0", 6789, 232.157277676114
24, "Puma"-"0", 18119, 231.50890084756
25, "Centurian"-"0", 6265, 227.85908404253
26, "LanGaidin"-"0", 12510, 224.535361301427
27, "Jacob"-"0", 9013, 224.408351429664
28, "TheMasterGamer"-"0", 6454, 224.17544865519
29, "Ivo_ivanov"-"0", 5945, 217.298722143296
30, "xgongiveit2ya55"-"0", 5385, 213.668018931223
31, "grncton"-"0", 14641, 213.327834178586
32, "Napoleon of Oz"-"0", 19296, 212.281506776993
33, "Serioussham"-"0", 16966, 210.915755387741
34, "moses"-"0", 21790, 210.216790708233
35, "myth1202"-"0", 17769, 210.147426010866
36, "dave bishop"-"0", 18322, 210.069669657862
37, "Troodonte"-"0", 12416, 209.503028271812
38, "Danaman"-"0", 15460, 208.737032397496
39, "Pantalone"-"0", 10190, 208.696739859165
40, "Spartan 00256"-"0", 6559, 207.877511782944
41, "Darwyn"-"0", 3410, 207.301739971689
42, "shadowbanana"-"1", 39463, 206.670753852561
43, "DingleberryJones"-"0", 8019, 205.797749411673
44, "mapleleaf"-"1", 3959, 204.836267971888
45, "Agent K"-"1", 22472, 204.303161520188
46, "Labond"-"0", 3644, 203.620676876991
47, "Bogatir"-"0", 24275, 201.877551020408
48, "Julien"-"0", 6532, 200.760462484922
49, "millerso"-"0", 20243, 199.647813411079
50, "The Hanged Man"-"0", 16970, 199.017741888659
51, "ggoat"-"0", 35773, 198.776644146448
52, "user#12321"-"0", 20609, 198.648118344326
53, "WarLegend"-"0", 37569, 198.365366029703
54, "basvanopheusden"-"0", 26517, 197.354275523943
55, "IKE"-"0", 12466, 195.119429705539
56, "Lando Calrissian"-"0", 19131, 193.645657916387
57, "bartdogg42"-"0", 11454, 193.324596734727
58, "Malleus"-"0", 12565, 192.781328783821
59, "Sargmacher"-"1", 32304, 192.438495892948
60, "lulzworth"-"0", 10137, 190.094479069208
61, "orathaic"-"0", 5147, 189.726099032281
62, "Nadji"-"0", 9077, 188.841171149493
63, "Polar Bear"-"0", 4761, 187.386947695634
64, "ag7433"-"0", 10347, 187.115185306606
65, "BigZombieDude"-"0", 15832, 185.807042398066
66, "L1star"-"0", 18481, 184.288186070179
67, "SpookyJuice"-"0", 18858, 184.109467160039
68, "MKECharlie"-"0", 23113, 183.963375814264
69, "texasdeluxe"-"0", 7039, 183.578598181074
70, "Per Olander"-"0", 28893, 182.252372567793
71, "The Czech"-"0", 17724, 181.87743145754
72, "mdruskin"-"0", 5221, 181.383312457171
73, "allanxo"-"0", 13627, 180.936803030932
74, "Tru Ninja"-"0", 10675, 180.843385866111
75, "Octavious"-"0", 23277, 180.270013034687
76, "Plastic Hussar"-"0", 16234, 179.98454202946
77, "Tusky McMammoth"-"0", 21438, 179.691994495691
78, "Alderian"-"0", 13677, 179.678488197523
79, "Gary"-"0", 7014, 179.183216115239
80, "uclabb"-"0", 5775, 178.828396131225
81, "jthiher"-"0", 21609, 178.42498935025
82, "EmperorMaximus"-"0", 34898, 178.278182262615
83, "anlari"-"0", 964, 176.549178782116
84, "KnightGeneral"-"0", 18470, 176.459375456966
85, "ghug"-"0", 37168, 175.726897185154
86, "Sven"-"0", 16385, 175.556977709824
87, "The Conquerer"-"1", 15995, 175.121771686054
88, "mdrltc"-"0", 21196, 174.555678683118
89, "Jamiet99uk"-"0", 13875, 174.492621304369
90, "TheGhostmaker"-"0", 2188, 174.083682344704
91, "canaduh"-"0", 4145, 174.059159758264
92, "Cachimbo"-"0", 33330, 173.778413169635
93, "slyster"-"0", 33985, 173.515969612656
94, "bockman"-"0", 16987, 173.409788168047
95, "Yonni"-"0", 33239, 173.260329523866
96, "V+"-"0", 10008, 172.952066097312
97, "TheDemolishedMan"-"0", 27698, 171.958370548904
98, "KingRishard"-"0", 27787, 171.679447527479
99, "Bjmacson"-"0", 20338, 171.537983347548
100, "gantz"-"0", 21124, 170.476472252604
101, "AgentF"-"0", 20711, 170.298493037889
102, "Frank"-"0", 21802, 170.197155641029
103, "velocity"-"0", 39432, 170.115465415871
104, "KaaRoy"-"1", 1078, 169.43889820058
105, "gjdip"-"0", 14913, 168.244380909491
106, "alamothe"-"0", 2735, 167.904841198991
107, "Hobbs"-"0", 29957, 167.645574166294
108, "almachado"-"0", 31643, 167.591836734694
109, "Draugnar"-"1", 10847, 167.565369770902
110, "Stagger"-"0", 4692, 167.265306122449
111, "y77"-"0", 23098, 166.546620795779
112, "jmeyersd"-"0", 21355, 166.210476892258
113, "swordsman3003"-"0", 36106, 165.553187783948
114, "abgemacht"-"0", 4946, 165.49104900347
115, "TrustMe"-"0", 23878, 165.313223489314
116, "erwinfarra"-"0", 20015, 165.173393011968
117, "peterwiggin"-"0", 2547, 164.76170383329
118, "C-K"-"0", 17719, 164.711139974243
119, "BornAgainGamer"-"0", 11806, 164.590486512245
120, "Acosmist"-"1", 17141, 164.188331905842
121, "NevilleChamberlain"-"0", 6800, 163.647302924934
122, "LJ TYLER DURDEN"-"0", 17791, 162.202114585703
123, "ajb"-"0", 21414, 161.643097241852
124, "Tasnica"-"0", 37930, 161.492369471455
125, "Hereward77"-"0", 11338, 161.415494236107
126, "Bazin"-"0", 4633, 161.168513119534
127, "fetteper"-"0", 19520, 159.884178014716
128, "MexicoSlim"-"0", 16931, 159.659037283981
129, "MrBrent"-"0", 22699, 158.867810014082
130, "rhino86"-"0", 16965, 158.772727964849
131, "akilies"-"0", 13376, 158.673286053498
132, "kolotoure"-"0", 18381, 158.620239340526
133, "Bugger"-"0", 5349, 157.513127317534
134, "LordOfWar"-"0", 7988, 156.763548521449
135, "`ZaZaMaRaNDaBo`"-"0", 16392, 156.739483080637
136, "redhouse1938"-"0", 37223, 155.070398545464
137, "drano019"-"0", 18232, 154.765417558233
138, "Hellenic Riot"-"0", 23172, 154.52772163482
139, "flashman"-"0", 3474, 154.127687038465
140, "mcbry"-"0", 29275, 153.175919758499
141, "idealist"-"0", 15606, 152.937654393466
142, "dangermouse"-"0", 222, 152.922951892678
143, "Pedagog"-"0", 11529, 152.809648484726
144, "Chief HusksCorn"-"0", 23477, 152.775427319116
145, "schmidt96"-"0", 41474, 151.142280356447
146, "bigjake"-"0", 26654, 151.09680259333
147, "hellalt"-"0", 13865, 150.772563244296
148, "josemurc"-"0", 17667, 150.580796554042
149, "ellis"-"0", 35277, 150.411666759073
150, "JECE"-"0", 17421, 150.364031912437
151, "BlackKnight"-"0", 7071, 149.729952089528
152, "DrCJG"-"0", 23090, 149.202642739898
153, "fwancophile"-"0", 2903, 148.711597274365
