Rank, Player, PlayerID, Peak Ghost Rating
1, "MadMarx"-"0", 5210, 510.968140961031
2, "Silver Wolf"-"0", 7150, 398.996849843562
3, "Dejan0707"-"0", 24139, 393.909577573779
4, "Babak"-"0", 11051, 360.847535764748
5, "djbent"-"0", 11891, 343.882995145273
6, "TheWizard"-"0", 10873, 333.153434278379
7, "Crazyter"-"0", 15679, 329.575407713702
8, "sswang"-"0", 7490, 313.037981041303
9, "Perry6006"-"0", 17783, 293.982592180678
10, "martinck1"-"0", 19489, 285.204687626072
11, "Akroma"-"0", 8566, 272.491074213613
12, "WarLegend"-"0", 37569, 269.962256577427
13, "millerso"-"0", 20243, 267.258309037901
14, "rdrivera2005"-"0", 16691, 263.823296054411
15, "Ebay"-"0", 25953, 262.393910964156
16, "slyster"-"0", 33985, 260.257881539853
17, "BoG75"-"0", 3514, 258.386491427076
18, "Tom Bombadil"-"0", 25560, 255.334323480327
19, "The Hanged Man"-"0", 16970, 253.930694102432
20, "LanGaidin"-"0", 12510, 250.054513978342
21, "Braveheart"-"0", 4010, 248.929265487895
22, "Cachimbo"-"0", 33330, 246.102699006532
23, "cgwhite32"-"0", 3927, 243.867584245155
24, "Laoban"-"0", 10545, 243.10813018885
25, "Thucydides"-"0", 4102, 241.336834792035
26, "President Eden"-"0", 25958, 237.498498466768
27, "stratagos"-"0", 8290, 235.806125835517
28, "Centurian"-"0", 6265, 234.061053063043
29, "MarekP"-"0", 2560, 232.553856069141
30, "BESM"-"0", 6789, 232.157277676114
31, "Puma"-"0", 18119, 231.50890084756
32, "Gen. Lee"-"0", 46077, 228.493894879655
33, "ghug"-"0", 37168, 226.854657274706
34, "Tasnica"-"0", 37930, 224.762115606216
35, "Jacob"-"0", 9013, 224.408351429664
36, "TheMasterGamer"-"0", 6454, 224.17544865519
37, "Yonni"-"0", 33239, 222.082581975156
38, "uclabb"-"0", 5775, 218.671199134107
39, "Ivo_ivanov"-"0", 5945, 217.298722143296
40, "dave bishop"-"0", 18322, 216.94877295664
41, "xgongiveit2ya55"-"0", 5385, 213.668018931223
42, "grncton"-"0", 14641, 213.327834178586
43, "Napoleon of Oz"-"0", 19296, 212.281506776993
44, "Serioussham"-"0", 16966, 210.915755387741
45, "moses"-"0", 21790, 210.216790708233
46, "myth1202"-"0", 17769, 210.147426010866
47, "Troodonte"-"0", 12416, 209.503028271812
48, "MKECharlie"-"0", 23113, 209.120262065459
49, "Danaman"-"0", 15460, 208.737032397496
50, "Pantalone"-"0", 10190, 208.696739859165
51, "Spartan 00256"-"0", 6559, 207.877511782944
52, "gantz"-"0", 21124, 207.749371716039
53, "Darwyn"-"0", 3410, 207.301739971689
54, "shadowbanana"-"1", 39463, 206.670753852561
55, "Julien"-"0", 6532, 206.473512524403
56, "DingleberryJones"-"0", 8019, 205.797749411673
57, "mapleleaf"-"1", 3959, 204.836267971888
58, "C-K"-"0", 17719, 204.489274650474
59, "Agent K"-"1", 22472, 204.303161520188
60, "Labond"-"0", 3644, 203.620676876991
61, "goldfinger0303"-"0", 28372, 202.915943535356
62, "AgentF"-"0", 20711, 202.662341434391
63, "Maettu"-"0", 29432, 202.62638874142
64, "Bogatir"-"0", 24275, 201.877551020408
65, "Tusky McMammoth"-"0", 21438, 200.041126370453
66, "ggoat"-"0", 35773, 198.776644146448
67, "user#12321"-"0", 20609, 198.648118344326
68, "basvanopheusden"-"0", 26517, 197.354275523943
69, "bartdogg42"-"0", 11454, 196.106686357666
70, "IKE"-"0", 12466, 195.119429705539
71, "Lando Calrissian"-"0", 19131, 193.645657916387
72, "Malleus"-"0", 12565, 192.781328783821
73, "Sargmacher"-"1", 32304, 192.438495892948
74, "rhydon"-"0", 17621, 192.254040886123
75, "L1star"-"0", 18481, 190.808760380437
76, "lulzworth"-"0", 10137, 190.094479069208
77, "orathaic"-"0", 5147, 189.726099032281
78, "Nadji"-"0", 9077, 188.841171149493
79, "ckroberts"-"0", 40293, 188.34920607998
80, "Polar Bear"-"0", 4761, 187.386947695634
81, "ag7433"-"0", 10347, 187.115185306606
82, "BigZombieDude"-"0", 15832, 185.807042398066
83, "SpookyJuice"-"0", 18858, 184.109467160039
84, "texasdeluxe"-"0", 7039, 183.578598181074
85, "fulhamish"-"0", 28562, 182.894452618033
86, "Per Olander"-"0", 28893, 182.252372567793
87, "The Czech"-"0", 17724, 181.87743145754
88, "mdruskin"-"0", 5221, 181.383312457171
89, "allanxo"-"0", 13627, 180.936803030932
90, "Tru Ninja"-"0", 10675, 180.843385866111
91, "Octavious"-"0", 23277, 180.270013034687
92, "Plastic Hussar"-"0", 16234, 179.98454202946
93, "Alderian"-"0", 13677, 179.678488197523
94, "Gary"-"0", 7014, 179.183216115239
95, "jthiher"-"0", 21609, 178.42498935025
96, "EmperorMaximus"-"0", 34898, 178.278182262615
97, "anlari"-"0", 964, 176.549178782116
98, "KnightGeneral"-"0", 18470, 176.459375456966
99, "Sven"-"0", 16385, 175.556977709824
100, "The Conquerer"-"1", 15995, 175.121771686054
101, "mdrltc"-"0", 21196, 174.555678683118
102, "Jamiet99uk"-"0", 13875, 174.492621304369
103, "TheGhostmaker"-"0", 2188, 174.083682344704
104, "canaduh"-"0", 4145, 174.059159758264
105, "redhouse1938"-"0", 37223, 173.848480570939
106, "mendax"-"0", 51323, 173.5425085854
107, "bockman"-"0", 16987, 173.409788168047
108, "V+"-"0", 10008, 172.952066097312
109, "Thechosen41"-"0", 50193, 172.284373411559
110, "TheDemolishedMan"-"0", 27698, 171.958370548904
111, "KingRishard"-"0", 27787, 171.679447527479
112, "Bjmacson"-"0", 20338, 171.537983347548
113, "Chief HusksCorn"-"0", 23477, 170.750791696923
114, "Frank"-"0", 21802, 170.197155641029
115, "velocity"-"0", 39432, 170.115465415871
116, "KaaRoy"-"1", 1078, 169.43889820058
117, "Your Humble Narrator"-"0", 38075, 168.992427466963
118, "krapowy96"-"0", 47707, 168.571428571429
119, "gjdip"-"0", 14913, 168.244380909491
120, "alamothe"-"0", 2735, 167.904841198991
121, "Hobbs"-"0", 29957, 167.645574166294
122, "almachado"-"0", 31643, 167.591836734694
123, "Draugnar"-"1", 10847, 167.565369770902
124, "Stagger"-"0", 4692, 167.265306122449
125, "y77"-"0", 23098, 166.546620795779
126, "jmeyersd"-"0", 21355, 166.210476892258
127, "swordsman3003"-"0", 36106, 165.553187783948
128, "abgemacht"-"0", 4946, 165.49104900347
129, "TrustMe"-"0", 23878, 165.313223489314
130, "bo_sox48"-"0", 38739, 165.260515648507
131, "erwinfarra"-"0", 20015, 165.173393011968
132, "AverageWhiteBoy"-"0", 31367, 164.827097712224
133, "peterwiggin"-"0", 2547, 164.76170383329
134, "BornAgainGamer"-"0", 11806, 164.590486512245
135, "Wyludniacz"-"0", 45284, 164.395794880363
136, "StackelbergFollower"-"0", 45751, 164.244915900977
137, "KyleFC"-"0", 22676, 164.207831441472
138, "Acosmist"-"1", 17141, 164.188331905842
139, "CommanderCurt"-"0", 51921, 164.039810528155
140, "Rubetok"-"0", 20945, 163.91987448748
141, "NevilleChamberlain"-"0", 6800, 163.647302924934
142, "Ledhotpumpkins"-"0", 38963, 163.116983767518
143, "LJ TYLER DURDEN"-"0", 17791, 162.202114585703
144, "ajb"-"0", 21414, 161.643097241852
145, "Hereward77"-"0", 11338, 161.415494236107
146, "Bazin"-"0", 4633, 161.168513119534
147, "Ethanol"-"0", 14084, 159.982146207996
148, "fetteper"-"0", 19520, 159.884178014716
149, "MexicoSlim"-"0", 16931, 159.659037283981
150, "Imhotep"-"0", 42369, 159.217567974303
151, "MrBrent"-"0", 22699, 158.867810014082
152, "rhino86"-"0", 16965, 158.772727964849
